Year,CensusBlock,City,State,HouseholdIncome,HouseholdIncomeMedian
2013,13121007001,Atlanta,GA,26157,10341
2013,13121006100,Atlanta,GA,22500,10112
2013,13121001202,Atlanta,GA,65255,6274
2013,13121009802,Atlanta,GA,159405,60290
2013,13121003800,Atlanta,GA,21932,23393
2013,13121008700,Atlanta,GA,21699,3134
2013,13089020802,Atlanta,GA,42679,8274
2013,13121003200,Atlanta,GA,48699,5425
2013,13121009900,Atlanta,GA,110865,20691
2013,13121002900,Atlanta,GA,64671,15710
2013,13121006000,Atlanta,GA,23409,6602
2013,13121008101,Atlanta,GA,29178,3935
2013,13089020801,Atlanta,GA,70556,11458
2013,13121010001,Atlanta,GA,96343,20965
2013,13121001201,Atlanta,GA,53623,9898
2013,13121004800,Atlanta,GA,10785,1395
2013,13121008800,Atlanta,GA,88477,20099
2013,13121002400,Atlanta,GA,30500,5407
2013,13121010002,Atlanta,GA,148838,12825
2013,13121007706,Atlanta,GA,44877,9090
2013,13121006900,Atlanta,GA,48482,6889
2013,13089020700,Atlanta,GA,46458,12509
2013,13121005800,Atlanta,GA,20345,10213
2013,13121010114,Atlanta,GA,54105,11843
2013,13121001800,Atlanta,GA,32453,9848
2013,13121004900,Atlanta,GA,58485,3581
2013,13121008902,Atlanta,GA,53902,7500
2013,13089020600,Atlanta,GA,39718,9394
2013,13121010206,Atlanta,GA,160223,31090
2013,13121007806,Atlanta,GA,31886,6181
2013,13121003900,Atlanta,GA,19808,13384
2013,13121005700,Atlanta,GA,16310,3925
2013,13121001100,Atlanta,GA,72762,12467
2013,13121010211,Atlanta,GA,125417,40595
2013,13121008102,Atlanta,GA,23577,5925
2013,13121008903,Atlanta,GA,66635,18256
2013,13089020500,Atlanta,GA,39282,7825
2013,13121002800,Atlanta,GA,15172,7250
2013,13121010303,Atlanta,GA,71333,12031
2013,13121006802,Atlanta,GA,7872,8217
2013,13121005502,Atlanta,GA,16321,2742
2013,13121007300,Atlanta,GA,23933,7429
2013,13089020400,Atlanta,GA,83378,4178
2013,13121010800,Atlanta,GA,36435,8672
2013,13121001002,Atlanta,GA,24028,21384
2013,13121005000,Atlanta,GA,57670,9406
2013,13121008904,Atlanta,GA,70787,14362
2013,13121007602,Atlanta,GA,32893,8008
2013,13121011800,Atlanta,GA,13056,4756
2013,13121001700,Atlanta,GA,32847,17912
2013,13121008201,Atlanta,GA,27490,3869
2013,13089020300,Atlanta,GA,104311,25709
2013,13121005501,Atlanta,GA,20150,7857
2013,13121011900,Atlanta,GA,23791,4804
2013,13121007704,Atlanta,GA,36896,9212
2013,13121005200,Atlanta,GA,78438,14472
2013,13121009000,Atlanta,GA,103387,7493
2013,13089020200,Atlanta,GA,79289,20747
2013,13121012000,Atlanta,GA,12475,3258
2013,13121002300,Atlanta,GA,19840,5563
2013,13121006700,Atlanta,GA,19907,2588
2013,13121005300,Atlanta,GA,91250,15607
2013,13121001001,Atlanta,GA,64583,13615
2017,25025050300,Boston,MA,17305,3508
2017,25025981800,Boston,MA,250001,
2017,25025000100,Boston,MA,72478,21367
2017,25025090300,Boston,MA,30878,4440
2017,25025981100,Boston,MA,36023,22987
2017,25025090100,Boston,MA,30283,3379
2017,25025000201,Boston,MA,80496,8877
2017,25025082100,Boston,MA,19129,6283
2017,25025090400,Boston,MA,38750,12178
2017,25025000202,Boston,MA,72529,13337
2017,25025140400,Boston,MA,70739,15163
2017,25025082000,Boston,MA,36067,9930
2017,25025090600,Boston,MA,39750,7946
2017,25025000301,Boston,MA,101761,23466
2017,25025140300,Boston,MA,61211,14280
2017,25025081900,Boston,MA,23750,7849
2017,25025000302,Boston,MA,90691,21055
2017,25025081800,Boston,MA,29829,4332
2017,25025090700,Boston,MA,62358,20046
2017,25025000401,Boston,MA,50082,16424
2017,25025140202,Boston,MA,74048,13256
2017,25025081700,Boston,MA,36228,5667
2017,25025090901,Boston,MA,28036,8287
2017,25025000402,Boston,MA,69661,10656
2017,25025140201,Boston,MA,77000,11109
2017,25025081500,Boston,MA,31970,4645
2017,25025000502,Boston,MA,57621,10013
2017,25025081400,Boston,MA,38043,13058
2017,25025091001,Boston,MA,83550,8297
2017,25025000503,Boston,MA,62389,9784
2017,25025140107,Boston,MA,68500,6261
2017,25025081300,Boston,MA,17690,4801
2017,25025091100,Boston,MA,77500,14902
2017,25025000504,Boston,MA,44065,10917
2017,25025140106,Boston,MA,37195,7625
2017,25025081200,Boston,MA,27279,9781
2017,25025000601,Boston,MA,64625,9821
2017,25025081100,Boston,MA,51310,10752
2017,25025091200,Boston,MA,83750,28634
2017,25025000602,Boston,MA,31023,11132
2017,25025140105,Boston,MA,85139,15347
2017,25025081001,Boston,MA,24940,5957
2017,25025091300,Boston,MA,31161,8546
2017,25025000701,Boston,MA,58199,9260
2017,25025140102,Boston,MA,74972,9804
2017,25025080900,Boston,MA,54137,9009
2017,25025000703,Boston,MA,32778,5206
2017,25025080801,Boston,MA,28618,8375
2017,25025091400,Boston,MA,45598,9860
2017,25025000704,Boston,MA,60039,16394
2017,25025130406,Boston,MA,38676,9568
2017,25025080601,Boston,MA,16094,7965
2017,25025091500,Boston,MA,52333,9033
2017,25025000802,Boston,MA,39443,11320
2017,25025130404,Boston,MA,60987,18622
2017,25025080500,Boston,MA,23665,8012
2017,25025000803,Boston,MA,67647,14387
2017,25025091600,Boston,MA,43770,9206
2017,25025080401,Boston,MA,19412,9351
2017,25025010103,Boston,MA,31218,1364
2017,25025130402,Boston,MA,69703,19848
2017,25025080300,Boston,MA,39190,4963
2017,25025091700,Boston,MA,40725,6242
2017,25025010104,Boston,MA,58409,20827
2017,25025130300,Boston,MA,108000,13719
2017,25025080100,Boston,MA,31220,7540
2017,25025010203,Boston,MA,34677,24281
2017,25025091800,Boston,MA,36426,4583
2017,25025071201,Boston,MA,52056,19894
2017,25025010204,Boston,MA,36500,9788
2017,25025130200,Boston,MA,106966,3967
2017,25025071101,Boston,MA,61786,20736
2017,25025091900,Boston,MA,50966,11026
2017,25025010300,Boston,MA,36250,10678
2017,25025130100,Boston,MA,84025,17734
2017,25025070900,Boston,MA,61118,17786
2017,25025010403,Boston,MA,30500,14020
2017,25025092000,Boston,MA,48493,8536
2017,25025070800,Boston,MA,79500,34336
2017,25025010404,Boston,MA,22930,13457
2017,25025120700,Boston,MA,89375,8096
2017,25025070700,Boston,MA,97100,39361
2017,25025092101,Boston,MA,52924,5207
2017,25025010405,Boston,MA,19267,5035
2017,25025120600,Boston,MA,107955,19102
2017,25025070600,Boston,MA,139432,22867
2017,25025010408,Boston,MA,65893,11767
2017,25025092200,Boston,MA,69550,14284
2017,25025070500,Boston,MA,117615,35242
2017,25025010500,Boston,MA,51219,5928
2017,25025120500,Boston,MA,75875,11708
2017,25025070402,Boston,MA,25750,4334
2017,25025092300,Boston,MA,45238,6036
2017,25025010600,Boston,MA,90848,16751
2017,25025120400,Boston,MA,84813,6482
2017,25025070300,Boston,MA,112500,14912
2017,25025010701,Boston,MA,104973,21456
2017,25025092400,Boston,MA,31765,10501
2017,25025070200,Boston,MA,21773,4748
2017,25025010702,Boston,MA,132115,20120
2017,25025120301,Boston,MA,85313,17188
2017,25025070101,Boston,MA,88526,38741
2017,25025100100,Boston,MA,27750,5750
2017,25025010801,Boston,MA,112893,14139
2017,25025120201,Boston,MA,62917,12433
2017,25025061200,Boston,MA,125841,12590
2017,25025010802,Boston,MA,127188,19460
2017,25025100200,Boston,MA,39217,3674
2017,25025061101,Boston,MA,13929,3155
2017,25025020101,Boston,MA,109455,21194
2017,25025120105,Boston,MA,144276,26792
2017,25025061000,Boston,MA,26125,12079
2017,25025100300,Boston,MA,51385,10546
2017,25025020200,Boston,MA,78616,10867
2017,25025120104,Boston,MA,86824,8016
2017,25025060800,Boston,MA,103222,15227
2017,25025020301,Boston,MA,102650,20808
2017,25025100400,Boston,MA,53708,25122
2017,25025060700,Boston,MA,19095,2744
2017,25025020302,Boston,MA,94531,34426
2017,25025120103,Boston,MA,136161,21926
2017,25025060600,Boston,MA,151250,18750
2017,25025100500,Boston,MA,51250,17167
2017,25025020303,Boston,MA,91964,26434
2017,25025110607,Boston,MA,103438,12085
2017,25025060501,Boston,MA,114500,12616
2017,25025030100,Boston,MA,91477,7588
2017,25025100601,Boston,MA,64508,5805
2017,25025060400,Boston,MA,104127,12644
2017,25025030200,Boston,MA,88690,12754
2017,25025110601,Boston,MA,100417,17954
2017,25025060301,Boston,MA,108409,32368
2017,25025100603,Boston,MA,86659,17934
2017,25025030300,Boston,MA,116538,26208
2017,25025110502,Boston,MA,85120,12363
2017,25025060200,Boston,MA,112411,25086
2017,25025030400,Boston,MA,89259,15361
2017,25025100700,Boston,MA,77625,8740
2017,25025060101,Boston,MA,118594,15360
2017,25025030500,Boston,MA,108322,9582
2017,25025110501,Boston,MA,81500,12185
2017,25025051200,Boston,MA,67339,14472
2017,25025100800,Boston,MA,76841,10537
2017,25025040100,Boston,MA,151250,13274
2017,25025110403,Boston,MA,81071,20281
2017,25025051101,Boston,MA,56464,15881
2017,25025040200,Boston,MA,58393,18686
2017,25025100900,Boston,MA,67608,6087
2017,25025051000,Boston,MA,48619,5458
2017,25025040300,Boston,MA,108426,14803
2017,25025110401,Boston,MA,59911,10220
2017,25025050901,Boston,MA,53302,5946
2017,25025101001,Boston,MA,41840,6431
2017,25025040401,Boston,MA,88611,26640
2017,25025110301,Boston,MA,76563,12336
2017,25025050700,Boston,MA,55929,13477
2017,25025040600,Boston,MA,138906,22473
2017,25025101002,Boston,MA,39959,7252
2017,25025050600,Boston,MA,66250,19450
2017,25025040801,Boston,MA,59073,13711
2017,25025110201,Boston,MA,43235,17194
2017,25025050500,Boston,MA,56726,9989
2017,25025101101,Boston,MA,59598,7290
2017,25025050101,Boston,MA,40716,6838
2017,25025110103,Boston,MA,82422,19497
2017,25025050400,Boston,MA,57120,9676
2017,25025050200,Boston,MA,52318,9566
2017,25025101102,Boston,MA,46029,3280
2017,25025090200,Boston,MA,27417,7296
2016,25025050300,Boston,MA,15893,3801
2016,25025110103,Boston,MA,67027,16709
2016,25025101102,Boston,MA,42949,5755
2016,25025050400,Boston,MA,52572,3723
2016,25025050200,Boston,MA,54652,8564
2016,25025050101,Boston,MA,41023,5063
2016,25025050500,Boston,MA,48125,6098
2016,25025110201,Boston,MA,44449,6964
2016,25025101101,Boston,MA,56903,6446
2016,25025050600,Boston,MA,67222,13535
2016,25025040801,Boston,MA,59704,11898
2016,25025110301,Boston,MA,77500,14198
2016,25025101002,Boston,MA,37588,13630
2016,25025050700,Boston,MA,55238,7727
2016,25025040600,Boston,MA,123160,7125
2016,25025040401,Boston,MA,79750,40581
2016,25025050901,Boston,MA,57386,9344
2016,25025110401,Boston,MA,58864,10167
2016,25025101001,Boston,MA,40764,5806
2016,25025051000,Boston,MA,49241,7172
2016,25025040300,Boston,MA,102171,11659
2016,25025110403,Boston,MA,77243,19267
2016,25025100900,Boston,MA,63271,8936
2016,25025051101,Boston,MA,57454,12723
2016,25025040200,Boston,MA,37750,11831
2016,25025040100,Boston,MA,142688,19790
2016,25025051200,Boston,MA,63967,14794
2016,25025110501,Boston,MA,78333,17062
2016,25025100800,Boston,MA,73868,8539
2016,25025060101,Boston,MA,105606,18532
2016,25025030500,Boston,MA,101910,7169
2016,25025110502,Boston,MA,80750,14920
2016,25025100700,Boston,MA,71341,8851
2016,25025060200,Boston,MA,110298,21883
2016,25025030400,Boston,MA,86512,13694
2016,25025030300,Boston,MA,112639,25447
2016,25025060301,Boston,MA,92898,21380
2016,25025110601,Boston,MA,85735,30106
2016,25025100603,Boston,MA,81324,14947
2016,25025060400,Boston,MA,100112,10769
2016,25025030200,Boston,MA,81607,14622
2016,25025110607,Boston,MA,105319,14434
2016,25025100601,Boston,MA,62583,8586
2016,25025060501,Boston,MA,104970,8405
2016,25025030100,Boston,MA,86667,11364
2016,25025020303,Boston,MA,79010,20701
2016,25025060600,Boston,MA,122264,8902
2016,25025120103,Boston,MA,131484,16771
2016,25025100500,Boston,MA,51938,13817
2016,25025060700,Boston,MA,19907,4688
2016,25025020302,Boston,MA,84777,21085
2016,25025120104,Boston,MA,85321,7082
2016,25025100400,Boston,MA,68448,20080
2016,25025060800,Boston,MA,101778,12304
2016,25025020301,Boston,MA,116193,25904
2016,25025020200,Boston,MA,75287,13204
2016,25025061000,Boston,MA,22133,6802
2016,25025120105,Boston,MA,137750,28883
2016,25025100300,Boston,MA,50292,10627
2016,25025061101,Boston,MA,14500,1890
2016,25025020101,Boston,MA,107019,21218
2016,25025120201,Boston,MA,50366,5342
2016,25025100200,Boston,MA,37203,1842
2016,25025061200,Boston,MA,117378,21883
2016,25025010802,Boston,MA,118125,14215
2016,25025010801,Boston,MA,118590,11330
2016,25025070101,Boston,MA,83750,33424
2016,25025120301,Boston,MA,68482,13797
2016,25025100100,Boston,MA,28279,4973
2016,25025070200,Boston,MA,21712,4636
2016,25025010702,Boston,MA,121553,13611
2016,25025120400,Boston,MA,84007,8011
2016,25025092400,Boston,MA,29048,7200
2016,25025070300,Boston,MA,101884,24328
2016,25025010701,Boston,MA,101117,13136
2016,25025010600,Boston,MA,97988,21736
2016,25025070402,Boston,MA,21480,3776
2016,25025120500,Boston,MA,68413,8574
2016,25025092300,Boston,MA,43729,6108
2016,25025070500,Boston,MA,101583,34785
2016,25025010500,Boston,MA,44333,9724
2016,25025120600,Boston,MA,99911,14623
2016,25025092200,Boston,MA,67042,13555
2016,25025070600,Boston,MA,129884,15693
2016,25025000100,Boston,MA,69818,9257
2016,25025010405,Boston,MA,19395,5168
2016,25025070700,Boston,MA,102000,33691
2016,25025120700,Boston,MA,85788,8041
2016,25025092101,Boston,MA,49559,3928
2016,25025070800,Boston,MA,71667,46051
2016,25025010404,Boston,MA,19595,12977
2016,25025130100,Boston,MA,81563,13475
2016,25025092000,Boston,MA,46576,8108
2016,25025070900,Boston,MA,47688,7517
2016,25025010403,Boston,MA,28351,15947
2016,25025010300,Boston,MA,40662,9702
2016,25025071101,Boston,MA,53173,27399
2016,25025130200,Boston,MA,103438,5193
2016,25025091900,Boston,MA,46397,16513
2016,25025071201,Boston,MA,50280,15647
2016,25025010204,Boston,MA,31196,6780
2016,25025130300,Boston,MA,114697,11021
2016,25025091800,Boston,MA,38371,6189
2016,25025080100,Boston,MA,30598,10440
2016,25025010203,Boston,MA,22306,12901
2016,25025010104,Boston,MA,57500,14915
2016,25025080300,Boston,MA,31625,7098
2016,25025130402,Boston,MA,66005,6289
2016,25025091700,Boston,MA,40078,6093
2016,25025080401,Boston,MA,31042,13764
2016,25025010103,Boston,MA,30717,7630
2016,25025130404,Boston,MA,62208,24647
2016,25025091600,Boston,MA,37154,7514
2016,25025080500,Boston,MA,23194,7142
2016,25025000803,Boston,MA,44286,21805
2016,25025000802,Boston,MA,36000,17512
2016,25025091500,Boston,MA,48678,6516
2016,25025080601,Boston,MA,16250,4602
2016,25025130406,Boston,MA,46695,6987
2016,25025000704,Boston,MA,50577,12901
2016,25025080801,Boston,MA,22450,6833
2016,25025140102,Boston,MA,71250,9354
2016,25025091400,Boston,MA,42647,9625
2016,25025080900,Boston,MA,50988,7654
2016,25025000703,Boston,MA,32002,2248
2016,25025000701,Boston,MA,49600,11187
2016,25025091300,Boston,MA,35938,10714
2016,25025081001,Boston,MA,20902,3342
2016,25025140105,Boston,MA,76285,14620
2016,25025000602,Boston,MA,25364,6533
2016,25025081100,Boston,MA,41146,10061
2016,25025140106,Boston,MA,33185,5865
2016,25025091200,Boston,MA,64280,23379
2016,25025081200,Boston,MA,30819,11275
2016,25025000601,Boston,MA,58750,5300
2016,25025000504,Boston,MA,48676,15616
2016,25025091100,Boston,MA,67150,12677
2016,25025081300,Boston,MA,18275,5460
2016,25025140107,Boston,MA,65000,4609
2016,25025000503,Boston,MA,56522,7444
2016,25025081400,Boston,MA,34107,10124
2016,25025140201,Boston,MA,77832,3408
2016,25025091001,Boston,MA,74215,15055
2016,25025081500,Boston,MA,33967,7640
2016,25025000502,Boston,MA,51652,8455
2016,25025000402,Boston,MA,60214,5590
2016,25025090901,Boston,MA,27578,9021
2016,25025081700,Boston,MA,30563,8199
2016,25025140202,Boston,MA,67359,8170
2016,25025000401,Boston,MA,47619,15934
2016,25025081800,Boston,MA,35084,8263
2016,25025140300,Boston,MA,54505,13853
2016,25025090700,Boston,MA,65273,17352
2016,25025081900,Boston,MA,20848,8524
2016,25025000302,Boston,MA,72526,22866
2016,25025000301,Boston,MA,86773,10689
2016,25025090600,Boston,MA,40950,7093
2016,25025082000,Boston,MA,36685,11250
2016,25025140400,Boston,MA,68042,13187
2016,25025000202,Boston,MA,66875,10836
2016,25025082100,Boston,MA,18045,5958
2016,25025981100,Boston,MA,36979,30410
2016,25025090400,Boston,MA,31031,3103
2016,25025090100,Boston,MA,28362,7169
2016,25025000201,Boston,MA,80932,9754
2016,25025981800,Boston,MA,197500,85653
2016,25025090300,Boston,MA,30794,6944
2016,25025090200,Boston,MA,27045,8299
2016,25025010408,Boston,MA,63036,5183
2015,25025000703,Boston,MA,29116,4777
2015,25025130300,Boston,MA,108472,13590
2015,25025040401,Boston,MA,53438,50030
2015,25025100300,Boston,MA,46250,12349
2015,25025061101,Boston,MA,15938,1729
2015,25025010801,Boston,MA,103203,15965
2015,25025010204,Boston,MA,30000,9674
2015,25025110401,Boston,MA,51439,13579
2015,25025140400,Boston,MA,63500,13399
2015,25025061200,Boston,MA,102174,24759
2015,25025040600,Boston,MA,121096,15749
2015,25025120301,Boston,MA,75873,23878
2015,25025100200,Boston,MA,36543,4087
2015,25025000100,Boston,MA,58542,11220
2015,25025070101,Boston,MA,89855,24041
2015,25025010802,Boston,MA,107202,14156
2015,25025110301,Boston,MA,73438,6558
2015,25025040801,Boston,MA,60192,13704
2015,25025100100,Boston,MA,25504,9960
2015,25025070200,Boston,MA,20905,4541
2015,25025000504,Boston,MA,40694,8765
2015,25025140102,Boston,MA,65457,8428
2015,25025010300,Boston,MA,40000,8265
2015,25025120201,Boston,MA,50705,7258
2015,25025070300,Boston,MA,102102,32988
2015,25025050101,Boston,MA,42875,6456
2015,25025020101,Boston,MA,104085,15670
2015,25025092400,Boston,MA,31446,5094
2015,25025000704,Boston,MA,48633,13592
2015,25025070402,Boston,MA,15848,2613
2015,25025110201,Boston,MA,45945,5669
2015,25025000402,Boston,MA,51776,8610
2015,25025050200,Boston,MA,51847,6328
2015,25025092300,Boston,MA,42500,8643
2015,25025070500,Boston,MA,113068,31345
2015,25025130200,Boston,MA,100952,6902
2015,25025000302,Boston,MA,72647,7308
2015,25025020200,Boston,MA,74800,11508
2015,25025110103,Boston,MA,64116,8958
2015,25025070600,Boston,MA,116354,21479
2015,25025050300,Boston,MA,18021,3641
2015,25025010403,Boston,MA,25641,17880
2015,25025092200,Boston,MA,67891,12402
2015,25025140107,Boston,MA,62909,4418
2015,25025070700,Boston,MA,98482,26727
2015,25025120105,Boston,MA,156920,15853
2015,25025000201,Boston,MA,68406,8862
2015,25025050400,Boston,MA,51631,4872
2015,25025092101,Boston,MA,45863,9584
2015,25025070800,Boston,MA,92500,26195
2015,25025020301,Boston,MA,114643,21047
2015,25025000802,Boston,MA,38389,12582
2015,25025101102,Boston,MA,39688,7320
2015,25025130100,Boston,MA,79844,8597
2015,25025070900,Boston,MA,46472,7332
2015,25025050500,Boston,MA,44375,6727
2015,25025010404,Boston,MA,19572,15592
2015,25025092000,Boston,MA,39608,6992
2015,25025120104,Boston,MA,81919,14523
2015,25025071101,Boston,MA,42431,40864
2015,25025020302,Boston,MA,92200,18820
2015,25025101101,Boston,MA,59133,3747
2015,25025050600,Boston,MA,60057,14587
2015,25025091900,Boston,MA,42957,14150
2015,25025071201,Boston,MA,48333,13828
2015,25025000601,Boston,MA,54352,6012
2015,25025140202,Boston,MA,71919,14307
2015,25025130406,Boston,MA,41981,10036
2015,25025981100,Boston,MA,29545,21966
2015,25025080100,Boston,MA,30524,9327
2015,25025050700,Boston,MA,55000,9103
2015,25025020303,Boston,MA,81607,14455
2015,25025091800,Boston,MA,45114,13907
2015,25025010405,Boston,MA,16993,4435
2015,25025080300,Boston,MA,28378,7625
2015,25025101002,Boston,MA,29365,12102
2015,25025000803,Boston,MA,32140,12210
2015,25025050901,Boston,MA,60769,9218
2015,25025091700,Boston,MA,41066,9543
2015,25025080401,Boston,MA,23854,10848
2015,25025120103,Boston,MA,121513,8443
2015,25025000502,Boston,MA,45230,10416
2015,25025030100,Boston,MA,76458,17861
2015,25025101001,Boston,MA,42330,7097
2015,25025091600,Boston,MA,37484,5209
2015,25025051000,Boston,MA,53571,16021
2015,25025120700,Boston,MA,82763,9382
2015,25025140106,Boston,MA,37813,13571
2015,25025010408,Boston,MA,61806,9549
2015,25025080601,Boston,MA,16892,5834
2015,25025110607,Boston,MA,82037,16289
2015,25025051101,Boston,MA,46794,10092
2015,25025091500,Boston,MA,46165,5690
2015,25025030200,Boston,MA,76667,10876
2015,25025080801,Boston,MA,26120,4439
2015,25025000602,Boston,MA,24286,8298
2015,25025100900,Boston,MA,60744,10770
2015,25025130404,Boston,MA,72976,22720
2015,25025091400,Boston,MA,36625,10041
2015,25025080900,Boston,MA,51680,7375
2015,25025051200,Boston,MA,64808,11606
2015,25025010103,Boston,MA,24444,11467
2015,25025120600,Boston,MA,101585,9026
2015,25025030300,Boston,MA,102277,19727
2015,25025081001,Boston,MA,21250,5351
2015,25025100800,Boston,MA,73032,8039
2015,25025060101,Boston,MA,103895,11688
2015,25025091300,Boston,MA,35647,9868
2015,25025010500,Boston,MA,43182,8804
2015,25025081100,Boston,MA,47813,11169
2015,25025000301,Boston,MA,79792,22298
2015,25025110601,Boston,MA,87426,29751
2015,25025140300,Boston,MA,44771,17377
2015,25025091200,Boston,MA,66836,12601
2015,25025081200,Boston,MA,22194,8062
2015,25025060200,Boston,MA,106550,16922
2015,25025030400,Boston,MA,74868,9526
2015,25025000401,Boston,MA,44009,13406
2015,25025100700,Boston,MA,72338,6404
2015,25025081300,Boston,MA,20914,2604
2015,25025140201,Boston,MA,79450,2526
2015,25025060301,Boston,MA,81098,11742
2015,25025091100,Boston,MA,62354,14306
2015,25025010600,Boston,MA,93482,18054
2015,25025081400,Boston,MA,42585,9692
2015,25025110502,Boston,MA,72318,12486
2015,25025030500,Boston,MA,102782,10022
2015,25025100603,Boston,MA,80139,13066
2015,25025091001,Boston,MA,64000,15728
2015,25025081500,Boston,MA,34107,10744
2015,25025060400,Boston,MA,96789,9062
2015,25025010104,Boston,MA,55278,11376
2015,25025000701,Boston,MA,43086,6720
2015,25025120500,Boston,MA,66884,8428
2015,25025081700,Boston,MA,30819,6031
2015,25025000503,Boston,MA,56037,10905
2015,25025060501,Boston,MA,101845,9043
2015,25025090901,Boston,MA,26660,4868
2015,25025040100,Boston,MA,130455,16835
2015,25025081800,Boston,MA,26012,4075
2015,25025010701,Boston,MA,98595,5931
2015,25025100601,Boston,MA,59205,8129
2015,25025130402,Boston,MA,66394,17598
2015,25025090700,Boston,MA,51885,18296
2015,25025081900,Boston,MA,21594,12151
2015,25025060600,Boston,MA,112688,23121
2015,25025110501,Boston,MA,77727,10415
2015,25025000202,Boston,MA,60714,7880
